raw_idx,timestamp,log_key,content
240,2008-11-10 01:41:38,2,PacketResponder 1 for block blk_-3802183646922512795 terminating
241,2008-11-10 01:41:45,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.201.204:50010 is added to blk_9072829105973334075 size 67108864
242,2008-11-10 01:42:07,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001365_0/part-01365. blk_4841101867353115844
243,2008-11-10 01:42:57,2,PacketResponder 1 for block blk_1997668456720275587 terminating
244,2008-11-10 01:43:14,3,Received block blk_3304535870056962597 of size 67108864 from /10.251.203.166
245,2008-11-10 01:43:49,2,PacketResponder 1 for block blk_-4853183643928986291 terminating
246,2008-11-10 01:44:21,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.196:50010 is added to blk_6828121630547887549 size 67108864
247,2008-11-10 01:44:23,3,Received block blk_3084588477220583373 of size 67108864 from /10.251.125.174
248,2008-11-10 01:44:28,2,PacketResponder 2 for block blk_-653434419514937486 terminating
249,2008-11-10 01:45:19,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001506_0/part-01506. blk_1104376461837247304
250,2008-11-10 01:45:20,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_-5511630179413516751 size 67108864
251,2008-11-10 01:45:36,2,PacketResponder 2 for block blk_4404895858852856851 terminating
252,2008-11-10 01:47:27,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001597_0/part-01597. blk_-591552904934794824
253,2008-11-10 01:47:38,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001377_0/part-01377. blk_-8408087700903896282
254,2008-11-10 01:48:08,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-5404881839098659470 size 67108864
255,2008-11-10 01:48:47,2,PacketResponder 1 for block blk_703046261120042821 terminating
256,2008-11-10 01:49:14,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001728_0/part-01728. blk_-488298625688742454
257,2008-11-10 01:49:53,2,PacketResponder 1 for block blk_6465095458973828118 terminating
258,2008-11-10 01:50:13,2,PacketResponder 2 for block blk_-9110604833387121363 terminating
259,2008-11-10 01:50:18,4,Receiving block blk_5977008528949258706 src: /10.251.214.32:43860 dest: /10.251.214.32:50010
260,2008-11-10 01:50:24,2,PacketResponder 2 for block blk_3781645897486585075 terminating
261,2008-11-10 01:50:31,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.194:50010 is added to blk_-1635752698830216319 size 67108864
262,2008-11-10 01:53:34,2,PacketResponder 0 for block blk_3070718541088657475 terminating
263,2008-11-10 01:53:40,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001661_0/part-01661. blk_-1674094254141559552
264,2008-11-10 01:54:23,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.161:50010 is added to blk_6080034782037237879 size 67108864
265,2008-11-10 01:54:32,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001630_0/part-01630. blk_-8645365827804358878
266,2008-11-10 01:56:00,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001817_0/part-01817. blk_3291173852929756766
267,2008-11-10 01:56:07,3,Received block blk_892900079071425422 of size 67108864 from /10.251.73.188
268,2008-11-10 01:56:26,2,PacketResponder 1 for block blk_2243777557693112935 terminating
269,2008-11-10 01:56:49,3,Received block blk_-8192956077351896648 of size 67108864 from /10.251.110.196
270,2008-11-10 01:57:16,3,Received block blk_5250287988089075029 of size 67108864 from /10.251.66.63
271,2008-11-10 01:57:19,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.6:50010 is added to blk_446513188203036714 size 67108864
272,2008-11-10 01:57:40,3,Received block blk_-2020273862360001901 of size 67108864 from /10.250.7.244
273,2008-11-10 01:57:50,2,PacketResponder 0 for block blk_3338047823148530794 terminating
274,2008-11-10 01:57:59,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001840_0/part-01840. blk_4210124392039605712
275,2008-11-10 01:58:32,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.240:50010 is added to blk_-6330812010936261924 size 67108864
276,2008-11-10 01:59:42,7,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_001976_0/part-01976. blk_-8380267327243110056
277,2008-11-10 01:59:59,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.160:50010 is added to blk_-8077373411465716253 size 67108864
278,2008-11-10 02:00:11,2,PacketResponder 0 for block blk_-9198375937828232046 terminating
279,2008-11-10 02:00:19,2,PacketResponder 0 for block blk_9107849594802857322 terminating
280,2008-11-10 02:00:34,4,Receiving block blk_271142976916798281 src: /10.251.70.112:50176 dest: /10.251.70.112:50010
281,2008-11-10 02:01:40,3,Received block blk_4029732570544915384 of size 67108864 from /10.251.35.1
282,2008-11-10 02:02:49,2,PacketResponder 0 for block blk_679168189072909208 terminating
283,2008-11-10 02:03:02,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_6285161494041403917 size 67108864
284,2008-11-10 02:03:13,3,Received block blk_-5306443381473737599 of size 67108864 from /10.251.195.52
285,2008-11-10 02:03:22,2,PacketResponder 2 for block blk_-2466006073687914843 terminating
286,2008-11-10 02:03:25,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.210:50010 is added to blk_-6995454028444097802 size 67108864
287,2008-11-10 02:03:57,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_344934934043642744 size 67108864
288,2008-11-10 02:04:58,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_4984720043834039361 size 67108864
289,2008-11-10 02:05:09,4,Receiving block blk_6398122733993275620 src: /10.251.111.80:53737 dest: /10.251.111.80:50010
290,2008-11-10 02:06:32,1,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.192:50010 is added to blk_325981833999429148 size 67108864
291,2008-11-10 02:07:24,6,BLOCK* NameSystem.delete: blk_2568309208894455676 is added to invalidSet of 10.251.31.160:50010
292,2008-11-10 02:22:26,8,10.250.19.16:50010 Served block blk_1078000656626961731 to /10.250.19.16
293,2008-11-10 02:34:56,9,10.251.67.225:50010:Got exception while serving blk_-6900989714336081087 to /10.251.25.237:
294,2008-11-10 02:48:34,8,10.251.126.227:50010 Served block blk_-8306714721294235181 to /10.251.126.227
295,2008-11-10 03:03:31,9,10.251.42.191:50010:Got exception while serving blk_-8023826090828946372 to /10.251.214.130:
296,2008-11-10 03:09:42,9,10.251.31.5:50010:Got exception while serving blk_-1367876730256254709 to /10.251.67.225:
297,2008-11-10 03:10:19,8,10.251.126.83:50010 Served block blk_-3860894070657427592 to /10.251.126.83
298,2008-11-10 03:21:26,9,10.251.26.8:50010:Got exception while serving blk_-7983508786213002472 to /10.251.38.197:
299,2008-11-10 03:53:57,8,10.251.71.97:50010 Served block blk_5454332143498402824 to /10.250.15.67
300,2008-11-10 04:08:00,8,10.250.6.214:50010 Served block blk_-3384560576963801177 to /10.250.6.214
301,2008-11-10 04:28:26,8,10.251.67.4:50010 Served block blk_-2901225370888235702 to /10.251.91.84
302,2008-11-10 04:54:13,8,10.251.215.50:50010 Served block blk_3963698556744744747 to /10.251.107.196
303,2008-11-10 05:03:00,8,10.251.30.134:50010 Served block blk_2039230511363331616 to /10.251.65.203
304,2008-11-10 05:13:23,8,10.251.71.146:50010 Served block blk_8482111101480751895 to /10.251.71.146
305,2008-11-10 05:46:42,8,10.251.215.16:50010 Served block blk_-5919767990596301121 to /10.251.215.16
306,2008-11-10 06:04:53,8,10.251.199.225:50010 Served block blk_8457344665564381337 to /10.251.199.225
307,2008-11-10 06:09:34,8,10.251.66.102:50010 Served block blk_2986720270598512615 to /10.251.66.102
308,2008-11-10 06:56:35,8,10.251.90.64:50010 Served block blk_-5719934513583495857 to /10.251.199.245
309,2008-11-10 07:03:26,9,10.251.75.228:50010:Got exception while serving blk_-7680599654910200999 to /10.251.75.228:
310,2008-11-10 07:03:34,8,10.251.111.37:50010 Served block blk_-6050976999174805557 to /10.251.111.37
311,2008-11-10 07:03:47,8,10.250.10.6:50010 Served block blk_1598414622053793245 to /10.251.90.239
312,2008-11-10 07:06:14,8,10.250.19.16:50010 Served block blk_-7837339190764609698 to /10.251.197.161
313,2008-11-10 07:09:21,8,10.251.39.144:50010 Served block blk_-8187008844253719581 to /10.251.91.32
314,2008-11-10 07:11:54,8,10.251.214.112:50010 Served block blk_4081177399275502985 to /10.251.110.68
315,2008-11-10 07:14:26,8,10.251.42.191:50010 Served block blk_3515154079719300106 to /10.251.42.191
316,2008-11-10 07:16:57,9,10.251.38.214:50010:Got exception while serving blk_5547569777499890340 to /10.251.195.52:
317,2008-11-10 07:21:21,8,10.251.123.99:50010 Served block blk_5385121219895615240 to /10.251.71.146
318,2008-11-10 07:21:24,9,10.251.42.246:50010:Got exception while serving blk_-7658293778087733436 to /10.251.30.179:
319,2008-11-10 08:05:46,9,10.251.111.130:50010:Got exception while serving blk_3169060243663461885 to /10.251.214.32:
320,2008-11-10 08:05:55,8,10.250.11.194:50010 Served block blk_3087787567144441647 to /10.251.91.84
321,2008-11-10 08:07:18,8,10.250.10.100:50010 Served block blk_-3657665801189425193 to /10.250.10.100
322,2008-11-10 08:07:24,8,10.251.74.79:50010 Served block blk_-3457731723401426942 to /10.251.74.79
323,2008-11-10 08:08:14,8,10.251.42.84:50010 Served block blk_6105506155797750768 to /10.251.42.84
324,2008-11-10 08:08:47,9,10.251.26.8:50010:Got exception while serving blk_-8522942048313632858 to /10.251.31.85:
325,2008-11-10 08:09:22,8,10.251.203.246:50010 Served block blk_365496398062338141 to /10.251.203.246
326,2008-11-10 08:09:49,8,10.250.19.227:50010 Served block blk_3979872751691718643 to /10.250.19.227
327,2008-11-10 08:10:44,9,10.251.123.1:50010:Got exception while serving blk_-272707591443354058 to /10.251.198.33:
328,2008-11-10 08:10:54,9,10.251.90.239:50010:Got exception while serving blk_-8679916835272129336 to /10.250.15.198:
329,2008-11-10 08:13:37,9,10.251.66.102:50010:Got exception while serving blk_6106884317961925960 to /10.251.66.102:
330,2008-11-10 08:15:15,9,10.251.31.5:50010:Got exception while serving blk_6332892729727950039 to /10.251.123.1:
331,2008-11-10 08:16:43,8,10.251.195.52:50010 Served block blk_6655622109568310643 to /10.251.195.52
332,2008-11-10 08:16:43,9,10.250.17.225:50010:Got exception while serving blk_-5935642747315643391 to /10.251.199.150:
333,2008-11-10 08:17:41,9,10.251.215.70:50010:Got exception while serving blk_-20269367189114433 to /10.251.30.179:
334,2008-11-10 08:20:13,8,10.251.43.115:50010 Served block blk_-7364557883931785608 to /10.251.43.115
335,2008-11-10 08:20:43,8,10.251.215.16:50010 Served block blk_2322432806134104317 to /10.251.215.16
336,2008-11-10 08:24:44,8,10.251.109.209:50010 Served block blk_4848669047361069041 to /10.251.26.177
337,2008-11-10 08:27:02,9,10.250.15.198:50010:Got exception while serving blk_-1851265222873801714 to /10.251.195.52:
338,2008-11-10 08:27:06,9,10.251.198.33:50010:Got exception while serving blk_-8495670552887053546 to /10.250.10.223:
339,2008-11-10 08:27:37,9,10.250.19.227:50010:Got exception while serving blk_-7372087176866857012 to /10.251.110.68:
340,2008-11-10 08:29:54,9,10.251.70.112:50010:Got exception while serving blk_4357276972386184626 to /10.251.74.79:
341,2008-11-10 08:30:45,9,10.251.215.16:50010:Got exception while serving blk_-4590972095204776122 to /10.251.30.6:
342,2008-11-10 08:31:21,8,10.251.106.214:50010 Served block blk_-8277873627721528374 to /10.251.122.79
343,2008-11-10 08:32:31,8,10.250.10.176:50010 Served block blk_3797494971676497497 to /10.251.29.239
344,2008-11-10 08:33:28,8,10.251.126.22:50010 Served block blk_805587860540600864 to /10.251.126.22
345,2008-11-10 08:34:53,10,Verification succeeded for blk_3141363517520802396
346,2008-11-10 08:50:42,10,Verification succeeded for blk_-1383276859207001328
347,2008-11-10 08:59:33,10,Verification succeeded for blk_-4117999745005013424
348,2008-11-10 09:12:16,9,10.251.107.50:50010:Got exception while serving blk_4524198807982839635 to /10.251.122.79:
349,2008-11-10 09:15:50,9,10.251.111.209:50010:Got exception while serving blk_7505828172725463922 to /10.251.111.209:
350,2008-11-10 09:16:57,9,10.251.70.211:50010:Got exception while serving blk_424255210146453297 to /10.251.203.179:
351,2008-11-10 09:18:00,8,10.250.14.224:50010 Served block blk_666713934549639791 to /10.250.14.224
352,2008-11-10 09:21:31,8,10.251.30.179:50010 Served block blk_-2975629975082443857 to /10.251.30.179
353,2008-11-10 09:21:51,9,10.251.126.22:50010:Got exception while serving blk_1686195200514944346 to /10.250.6.223:
354,2008-11-10 09:24:59,8,10.250.9.207:50010 Served block blk_4355450627202483068 to /10.250.9.207
355,2008-11-10 09:28:15,8,10.250.6.191:50010 Served block blk_5952254363678329024 to /10.250.6.191
356,2008-11-10 09:30:20,9,10.251.70.211:50010:Got exception while serving blk_-667933171485085225 to /10.251.203.246:
357,2008-11-10 09:36:43,10,Verification succeeded for blk_9188832735514090334
358,2008-11-10 09:38:31,8,10.251.106.10:50010 Served block blk_2273334621242106674 to /10.251.106.10
359,2008-11-10 09:40:19,9,10.251.125.193:50010:Got exception while serving blk_3790492230047189408 to /10.251.199.159:
360,2008-11-10 09:46:57,8,10.251.107.50:50010 Served block blk_-2285729896739318683 to /10.251.70.5
361,2008-11-10 10:30:26,6,BLOCK* NameSystem.delete: blk_-1233005817943453613 is added to invalidSet of 10.251.75.49:50010
362,2008-11-10 10:30:26,6,BLOCK* NameSystem.delete: blk_-8736461628840265232 is added to invalidSet of 10.251.195.70:50010
363,2008-11-10 10:30:27,6,BLOCK* NameSystem.delete: blk_166171721314010075 is added to invalidSet of 10.251.30.85:50010
364,2008-11-10 10:30:27,6,BLOCK* NameSystem.delete: blk_-3362838757940877177 is added to invalidSet of 10.250.5.161:50010
365,2008-11-10 10:30:27,6,BLOCK* NameSystem.delete: blk_-8026264173633579073 is added to invalidSet of 10.251.214.18:50010
366,2008-11-10 10:30:27,6,BLOCK* NameSystem.delete: blk_8350646254685996250 is added to invalidSet of 10.251.199.159:50010
367,2008-11-10 10:30:28,6,BLOCK* NameSystem.delete: blk_-4702684774678057084 is added to invalidSet of 10.250.13.240:50010
368,2008-11-10 10:30:29,6,BLOCK* NameSystem.delete: blk_434034567989619521 is added to invalidSet of 10.251.91.15:50010
369,2008-11-10 10:30:30,6,BLOCK* NameSystem.delete: blk_413552235254424009 is added to invalidSet of 10.251.35.1:50010
370,2008-11-10 10:30:30,6,BLOCK* NameSystem.delete: blk_7177118590277025973 is added to invalidSet of 10.251.121.224:50010
371,2008-11-10 10:30:32,6,BLOCK* NameSystem.delete: blk_2576408434603492552 is added to invalidSet of 10.251.106.37:50010
372,2008-11-10 10:30:34,6,BLOCK* NameSystem.delete: blk_356592557993755459 is added to invalidSet of 10.251.109.236:50010
373,2008-11-10 10:30:35,6,BLOCK* NameSystem.delete: blk_9111860234027679206 is added to invalidSet of 10.251.39.209:50010
374,2008-11-10 10:30:36,6,BLOCK* NameSystem.delete: blk_5178539130945718870 is added to invalidSet of 10.251.107.19:50010
375,2008-11-10 10:30:37,6,BLOCK* NameSystem.delete: blk_-1331750856499198500 is added to invalidSet of 10.251.38.53:50010
376,2008-11-10 10:30:38,6,BLOCK* NameSystem.delete: blk_-3792836284792472725 is added to invalidSet of 10.251.106.50:50010
377,2008-11-10 10:30:38,6,BLOCK* NameSystem.delete: blk_6031076349976322578 is added to invalidSet of 10.251.67.225:50010
378,2008-11-10 10:30:40,6,BLOCK* NameSystem.delete: blk_4438674026376140804 is added to invalidSet of 10.251.106.50:50010
379,2008-11-10 10:30:41,6,BLOCK* NameSystem.delete: blk_1777689952069868672 is added to invalidSet of 10.251.31.85:50010
380,2008-11-10 10:30:44,6,BLOCK* NameSystem.delete: blk_-3275788837420923000 is added to invalidSet of 10.251.109.236:50010
381,2008-11-10 10:30:45,6,BLOCK* NameSystem.delete: blk_-6056336045486998577 is added to invalidSet of 10.251.126.255:50010
382,2008-11-10 10:30:46,6,BLOCK* NameSystem.delete: blk_-5368528328022648701 is added to invalidSet of 10.251.202.181:50010
383,2008-11-10 10:30:47,6,BLOCK* NameSystem.delete: blk_-9056276727170871967 is added to invalidSet of 10.251.66.3:50010
384,2008-11-10 10:30:49,6,BLOCK* NameSystem.delete: blk_-6289001686128460561 is added to invalidSet of 10.251.91.84:50010
385,2008-11-10 10:30:49,6,BLOCK* NameSystem.delete: blk_6855535886504612774 is added to invalidSet of 10.251.70.211:50010
386,2008-11-10 10:30:50,6,BLOCK* NameSystem.delete: blk_-6477590833521072407 is added to invalidSet of 10.251.39.179:50010
387,2008-11-10 10:30:50,6,BLOCK* NameSystem.delete: blk_865453227320668516 is added to invalidSet of 10.251.71.240:50010
388,2008-11-10 10:30:54,6,BLOCK* NameSystem.delete: blk_2149728827322918746 is added to invalidSet of 10.250.11.194:50010
389,2008-11-10 10:30:55,6,BLOCK* NameSystem.delete: blk_6324712740029479576 is added to invalidSet of 10.251.30.6:50010
390,2008-11-10 10:30:56,6,BLOCK* NameSystem.delete: blk_6763863888784019261 is added to invalidSet of 10.251.70.37:50010
